Max Answers - None,Max Answers - 1,Max Answers - 3,Max Answers - 5,Max Answers - 10,Max Incorrect - None,Max Incorrect - 1,Max Incorrect - 3,Max Incorrect - 5,question
0.7653061224489796,1.0,0.84,0.8152173913043478,0.7653061224489796,0.7653061224489796,0.7653061224489796,0.7653061224489796,0.7653061224489796,r1q1
0.8947368421052632,0.9090909090909091,1.0,0.9340659340659341,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,r1q2
0.5789473684210527,1.0,0.6785714285714286,0.6447368421052632,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,r1q3
0.5816326530612245,1.0,0.625,0.5434782608695652,0.5102040816326531,0.5816326530612245,0.5816326530612245,0.5816326530612245,0.5816326530612245,r1q5
0.9381443298969072,1.0,0.9230769230769231,0.9381443298969072,0.9381443298969072,0.9381443298969072,0.9381443298969072,0.9381443298969072,0.9381443298969072,r1q6
0.41414141414141414,0.3888888888888889,0.42391304347826086,0.422680412371134,0.41414141414141414,0.41414141414141414,0.41414141414141414,0.41414141414141414,0.41414141414141414,r1q7
0.875,1.0,0.7307692307692307,0.6756756756756757,0.8125,0.875,0.875,0.875,0.875,r1q8
0.9292929292929293,1.0,1.0,1.0,0.9583333333333334,0.9292929292929293,0.9292929292929293,0.9292929292929293,0.9292929292929293,r1q9
1.0,1.0,1.0,0.84,0.8765432098765432,1.0,1.0,1.0,1.0,r1q10
0.7319587628865979,1.0,0.625,0.6835443037974683,0.7319587628865979,0.7319587628865979,0.7319587628865979,0.7319587628865979,0.7319587628865979,r1q11
0.9222222222222223,1.0,0.7866666666666666,0.8658536585365854,0.9222222222222223,0.9222222222222223,0.9222222222222223,0.9222222222222223,0.9222222222222223,r1q12
0.4895833333333333,0.9130434782608695,0.6166666666666667,0.4625,0.4895833333333333,0.4895833333333333,0.4895833333333333,0.4895833333333333,0.4895833333333333,r1q14
0.9693877551020408,1.0,0.6461538461538462,0.6395348837209303,0.9285714285714286,0.9693877551020408,0.9693877551020408,0.9693877551020408,0.9693877551020408,r1q16
1.0,1.0,0.7976190476190477,1.0,1.0,1.0,1.0,1.0,1.0,r1q17
0.9175257731958762,1.0,0.8936170212765957,0.9175257731958762,0.9175257731958762,0.9175257731958762,0.9175257731958762,0.9175257731958762,0.9175257731958762,r1q18
0.8279569892473119,1.0,0.9333333333333333,0.9459459459459459,0.8279569892473119,0.8279569892473119,0.8279569892473119,0.8279569892473119,0.8279569892473119,r1q19
0.9052631578947369,1.0,0.4594594594594595,0.6976744186046512,0.8526315789473684,0.9052631578947369,0.9052631578947369,0.9052631578947369,0.9052631578947369,r1q20
0.8645833333333334,1.0,1.0,0.9125,0.8333333333333334,0.8645833333333334,0.8645833333333334,0.8645833333333334,0.8645833333333334,r2q3
0.8210526315789474,1.0,0.8,0.7272727272727273,0.8210526315789474,0.8210526315789474,0.8210526315789474,0.8210526315789474,0.8210526315789474,r2q4
0.9120879120879121,1.0,0.8181818181818182,0.8048780487804879,0.9010989010989011,0.9120879120879121,0.9120879120879121,0.9120879120879121,0.9120879120879121,r2q5
0.6326530612244898,1.0,0.6808510638297872,0.6349206349206349,0.7045454545454546,0.6326530612244898,0.6326530612244898,0.6326530612244898,0.6326530612244898,r2q6
0.8105263157894737,1.0,0.8679245283018868,0.6901408450704225,0.75,0.8105263157894737,0.8105263157894737,0.8105263157894737,0.8105263157894737,r2q7
0.9183673469387755,1.0,0.8452380952380952,0.8842105263157894,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,r2q8
0.9148936170212766,1.0,0.7391304347826086,0.9186046511627907,0.8494623655913979,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9148936170212766,r2q9
0.6352941176470588,0.8571428571428571,0.918918918918919,0.6551724137931034,0.6265060240963856,0.6352941176470588,0.6352941176470588,0.6352941176470588,0.6352941176470588,r2q10
0.9278350515463918,1.0,0.8275862068965517,0.7974683544303798,0.9375,0.9278350515463918,0.9278350515463918,0.9278350515463918,0.9278350515463918,r2q11
0.735632183908046,1.0,0.7755102040816326,0.8450704225352113,0.735632183908046,0.735632183908046,0.735632183908046,0.735632183908046,0.735632183908046,r2q12
0.9148936170212766,1.0,0.9759036144578314,0.9438202247191011,0.8936170212765957,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9148936170212766,r2q14
0.6736842105263158,0.6666666666666666,0.53125,0.7804878048780488,0.6881720430107527,0.6736842105263158,0.6736842105263158,0.6736842105263158,0.6736842105263158,r2q15
0.9680851063829787,1.0,0.6282051282051282,0.7582417582417582,0.8723404255319149,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.9680851063829787,r2q18
0.10112359550561797,0.2,0.14035087719298245,0.12857142857142856,0.10465116279069768,0.10112359550561797,0.10112359550561797,0.10112359550561797,0.10112359550561797,r2q19
0.8645833333333334,1.0,1.0,0.9880952380952381,0.8829787234042553,0.8645833333333334,0.8645833333333334,0.8645833333333334,0.8645833333333334,r2q20
0.9591836734693877,1.0,0.8586956521739131,0.8315789473684211,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.9591836734693877,r2q21
0.8152173913043478,1.0,1.0,0.9,0.782608695652174,0.8152173913043478,0.8152173913043478,0.8152173913043478,0.8152173913043478,r2q23
0.7717391304347826,1.0,1.0,0.9852941176470589,0.7931034482758621,0.7717391304347826,0.7717391304347826,0.7717391304347826,0.7717391304347826,r2q25
0.9603960396039604,1.0,0.979381443298969,0.9603960396039604,0.9603960396039604,0.9603960396039604,0.9603960396039604,0.9603960396039604,0.9603960396039604,r2q26
0.6956521739130435,1.0,0.9152542372881356,0.6923076923076923,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,r2q27
