Max Answers - None,Max Answers - 1,Max Answers - 3,Max Answers - 5,Max Answers - 10,Max Incorrect - None,Max Incorrect - 1,Max Incorrect - 3,Max Incorrect - 5,question
0.7653061224489796,1.0,1.0,0.8152173913043478,0.7653061224489796,0.7653061224489796,0.7653061224489796,0.7653061224489796,0.7653061224489796,r1q1
0.9789473684210527,0.48484848484848486,0.27848101265822783,0.5714285714285714,0.8947368421052632,0.9789473684210527,0.9789473684210527,0.9789473684210527,0.9789473684210527,r1q2
0.631578947368421,1.0,0.6785714285714286,0.7368421052631579,0.5894736842105263,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,r1q3
0.5612244897959183,0.0,0.0875,0.5434782608695652,0.5612244897959183,0.5612244897959183,0.5612244897959183,0.5612244897959183,0.5612244897959183,r1q5
1.0,1.0,0.9230769230769231,0.9381443298969072,1.0,1.0,1.0,1.0,1.0,r1q6
1.0,1.0,0.8586956521739131,0.8350515463917526,0.8282828282828283,1.0,1.0,1.0,1.0,r1q7
0.875,0.43478260869565216,0.5576923076923077,0.3918918918918919,0.6875,0.875,0.875,0.875,0.875,r1q8
0.9595959595959596,1.0,1.0,0.9418604651162791,0.9791666666666666,0.9595959595959596,0.9595959595959596,0.9595959595959596,0.9595959595959596,r1q9
1.0,0.5862068965517241,0.631578947368421,0.8666666666666667,0.8765432098765432,1.0,1.0,1.0,1.0,r1q10
0.9381443298969072,1.0,0.84375,0.6835443037974683,0.6597938144329897,0.9381443298969072,0.9381443298969072,0.9381443298969072,0.9381443298969072,r1q11
0.9666666666666667,0.07142857142857142,0.08,0.7560975609756098,0.8,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,r1q12
0.5520833333333334,0.9130434782608695,0.6166666666666667,0.4625,0.4895833333333333,0.5520833333333334,0.5520833333333334,0.5520833333333334,0.5520833333333334,r1q14
0.9693877551020408,0.40540540540540543,0.5076923076923077,0.813953488372093,0.8571428571428571,0.9693877551020408,0.9693877551020408,0.9693877551020408,0.9693877551020408,r1q16
0.9230769230769231,0.0,0.42857142857142855,0.6593406593406593,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,r1q17
0.9690721649484536,1.0,0.9468085106382979,0.9690721649484536,0.9690721649484536,0.9690721649484536,0.9690721649484536,0.9690721649484536,0.9690721649484536,r1q18
0.9354838709677419,0.20588235294117646,0.85,0.7432432432432432,0.7634408602150538,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9354838709677419,r1q19
0.9473684210526315,0.4117647058823529,1.0,0.8604651162790697,0.8315789473684211,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,r1q20
0.9479166666666666,1.0,1.0,1.0,0.9888888888888889,0.9479166666666666,0.9479166666666666,0.9479166666666666,0.9479166666666666,r2q3
0.8526315789473684,1.0,0.9166666666666666,0.7142857142857143,0.8105263157894737,0.8526315789473684,0.8526315789473684,0.8526315789473684,0.8526315789473684,r2q4
0.9120879120879121,1.0,0.7121212121212122,0.6219512195121951,0.9120879120879121,0.9120879120879121,0.9120879120879121,0.9120879120879121,0.9120879120879121,r2q5
0.7346938775510204,0.13043478260869565,0.5531914893617021,0.5238095238095238,0.6590909090909091,0.7346938775510204,0.7346938775510204,0.7346938775510204,0.7346938775510204,r2q6
0.8736842105263158,1.0,1.0,0.9859154929577465,0.7608695652173914,0.8736842105263158,0.8736842105263158,0.8736842105263158,0.8736842105263158,r2q7
0.9285714285714286,0.09523809523809523,0.2261904761904762,0.8631578947368421,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,r2q8
0.9468085106382979,0.36585365853658536,0.21739130434782608,0.7325581395348837,0.956989247311828,0.9468085106382979,0.9468085106382979,0.9468085106382979,0.9468085106382979,r2q9
0.7764705882352941,0.14285714285714285,0.4594594594594595,0.5,0.5301204819277109,0.7764705882352941,0.7764705882352941,0.7764705882352941,0.7764705882352941,r2q10
0.9381443298969072,0.4827586206896552,0.7241379310344828,0.9746835443037974,0.9479166666666666,0.9381443298969072,0.9381443298969072,0.9381443298969072,0.9381443298969072,r2q11
0.8160919540229885,0.5789473684210527,1.0,0.7464788732394366,0.735632183908046,0.8160919540229885,0.8160919540229885,0.8160919540229885,0.8160919540229885,r2q12
0.8936170212765957,0.14705882352941177,0.9759036144578314,0.9101123595505618,0.8829787234042553,0.8936170212765957,0.8936170212765957,0.8936170212765957,0.8936170212765957,r2q14
0.6736842105263158,0.4666666666666667,0.6875,0.5365853658536586,0.6881720430107527,0.6736842105263158,0.6736842105263158,0.6736842105263158,0.6736842105263158,r2q15
0.9680851063829787,0.0,0.7435897435897436,0.7362637362637363,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.9680851063829787,r2q18
0.39325842696629215,0.03333333333333333,0.017543859649122806,0.014285714285714285,0.22093023255813954,0.39325842696629215,0.39325842696629215,0.39325842696629215,0.39325842696629215,r2q19
0.8541666666666666,0.0,0.8333333333333334,0.7738095238095238,0.8297872340425532,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,r2q20
0.9897959183673469,1.0,0.6521739130434783,0.6631578947368421,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9897959183673469,r2q21
0.7608695652173914,0.896551724137931,0.5671641791044776,0.8375,0.7282608695652174,0.7608695652173914,0.7608695652173914,0.7608695652173914,0.7608695652173914,r2q23
0.8043478260869565,1.0,1.0,0.75,0.8045977011494253,0.8043478260869565,0.8043478260869565,0.8043478260869565,0.8043478260869565,r2q25
1.0,1.0,0.9175257731958762,0.8811881188118812,0.9801980198019802,1.0,1.0,1.0,1.0,r2q26
0.9130434782608695,0.9130434782608695,0.7457627118644068,0.6923076923076923,0.6521739130434783,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,r2q27
0.8297872340425532,0.0,0.07272727272727272,0.056338028169014086,0.13095238095238096,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,r2q30
0.8979591836734694,1.0,0.9384615384615385,0.9146341463414634,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8979591836734694,r2q31
