Max Answers - None,Max Answers - 1,Max Answers - 3,Max Answers - 5,Max Answers - 10,Max Incorrect - None,Max Incorrect - 1,Max Incorrect - 3,Max Incorrect - 5,question
0.7653061224489796,1.0,0.4666666666666667,0.3804347826086957,0.7653061224489796,0.7653061224489796,0.35714285714285715,0.35714285714285715,0.7653061224489796,r1q1
0.8947368421052632,0.9090909090909091,0.7974683544303798,0.8681318681318682,0.8315789473684211,0.8947368421052632,0.8315789473684211,0.8315789473684211,0.8315789473684211,r1q2
0.8526315789473684,1.0,0.5535714285714286,0.6447368421052632,0.8,0.8526315789473684,0.3263157894736842,0.6842105263157895,0.8210526315789474,r1q3
0.9489795918367347,0.16279069767441862,0.55,0.4782608695652174,0.9489795918367347,0.9489795918367347,0.5,0.9489795918367347,0.9489795918367347,r1q5
0.845360824742268,1.0,0.9010989010989011,0.845360824742268,0.845360824742268,0.845360824742268,0.7731958762886598,0.845360824742268,0.845360824742268,r1q6
0.9393939393939394,1.0,1.0,0.9484536082474226,0.9393939393939394,0.9393939393939394,0.9292929292929293,0.9292929292929293,0.9393939393939394,r1q7
0.8125,0.34782608695652173,0.6346153846153846,0.44594594594594594,0.5833333333333334,0.8125,0.34375,0.34375,0.34375,r1q8
0.9090909090909091,1.0,1.0,0.9418604651162791,0.9375,0.9090909090909091,0.8686868686868687,0.9090909090909091,0.9090909090909091,r1q9
1.0,1.0,0.5087719298245614,0.6133333333333333,0.9012345679012346,1.0,0.35802469135802467,0.9012345679012346,1.0,r1q10
0.7628865979381443,1.0,0.84375,0.7848101265822784,0.6494845360824743,0.7628865979381443,0.41237113402061853,0.6494845360824743,0.6494845360824743,r1q11
0.8,1.0,0.84,0.8048780487804879,0.7333333333333333,0.8,0.7,0.7333333333333333,0.7333333333333333,r1q12
0.96875,1.0,0.7333333333333333,0.675,0.90625,0.96875,0.90625,0.90625,0.96875,r1q14
0.7755102040816326,1.0,0.7384615384615385,0.7093023255813954,0.7755102040816326,0.7755102040816326,0.4897959183673469,0.7755102040816326,0.7755102040816326,r1q16
0.9230769230769231,1.0,0.7142857142857143,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,r1q17
0.9690721649484536,1.0,0.8936170212765957,0.9175257731958762,0.9175257731958762,0.9690721649484536,0.9175257731958762,0.9175257731958762,0.9175257731958762,r1q18
0.8279569892473119,1.0,0.5666666666666667,0.5135135135135135,0.5161290322580645,0.8279569892473119,0.3655913978494624,0.40860215053763443,0.40860215053763443,r1q19
0.9473684210526315,1.0,0.8108108108108109,0.8604651162790697,0.7789473684210526,0.9473684210526315,0.7789473684210526,0.7789473684210526,0.8315789473684211,r1q20
0.8541666666666666,1.0,0.6984126984126984,0.8625,0.8888888888888888,0.8541666666666666,0.71875,0.8333333333333334,0.8541666666666666,r2q3
0.6210526315789474,1.0,0.7833333333333333,0.6103896103896104,0.49473684210526314,0.6210526315789474,0.49473684210526314,0.49473684210526314,0.49473684210526314,r2q4
0.8021978021978022,0.5428571428571428,0.8181818181818182,0.6585365853658537,0.6373626373626373,0.8021978021978022,0.5934065934065934,0.6373626373626373,0.6373626373626373,r2q5
0.7346938775510204,1.0,0.9787234042553191,0.8571428571428571,0.6590909090909091,0.7346938775510204,0.5510204081632653,0.5918367346938775,0.5918367346938775,r2q6
0.8210526315789474,1.0,0.9622641509433962,0.8450704225352113,0.7717391304347826,0.8210526315789474,0.631578947368421,0.631578947368421,0.7473684210526316,r2q7
0.9183673469387755,1.0,0.75,0.6631578947368421,0.6428571428571429,0.9183673469387755,0.6428571428571429,0.6428571428571429,0.6428571428571429,r2q8
